1_a,2_b,4_c,5_c,6_c,7_a,9_a,10_a,11_a,12_b,16_c,17_c,19_a,20_a,22_b,24_c,28_a,29_a,30_c,31_c,32_c,33_a,34_c,35_a,37_a,38_b,39_b,41_c,42_a,43_b,45_a,46_a,47_abc,48_abc,49_a,49_b,49_c,50_c,51_a,52_a,53_a,55_a,56_b,58_b,59_b,60_a,62_c,63_a,64_b,65_a,65_b,65_c,66_c,68_a,69_a,70_a,71_a,73_c,74_c,75_c,76_a,76_b,76_c,77_b,79_a,80_b,82_a,83_c,84_c,85_c,86_b,87_b,88_a,90_b,92_c,94_a,95_b,96_b,98_a,99_b,100_c,102_c,103_c,104_c,106_b,107_b,109_a,111_a,112_a,113_a,114_a
57.39063765,20.59681166,41.19862635,21.73329519,40.16241886,18.02738372,39.81318773,22.13144568,42.14296728,22.83649807,34.89457363,23.81858068,40.74739584,45.34006136,35.67365486,37.5592622,44.05377073,35.11919037,40.42237259,23.56193841,20.89685628,37.49753657,44.01100516,38.86212371,38.28866094,19.23368397,20.95671751,22.98630578,20.66256563,44.08681758,21.01850573,18.09293787,124.2780103,227.2293465,39.97283036,75.43313562,30.92188207,36.8771417,17.43745892,45.55023468,45.43609122,22.85253932,18.07980502,19.62016253,21.74417673,20.83943098,36.76678303,41.55443651,67.20774728,41.25142735,38.56451709,61.80696521,82.81071301,18.17280507,37.34260325,17.9686633,43.79961469,41.7103886,45.91937354,34.97107555,103.9851325,67.31665069,74.64851519,37.75807614,45.72586448,45.78176215,35.3361438,19.73764638,17.96384962,44.19034154,19.05797484,35.99987474,39.12646798,46.72736101,39.4167062,44.38457422,17.87970583,20.50082312,41.21151835,35.60653647,35.11242016,21.94974992,35.53353835,44.26313424,40.68604628,36.3791311,45.1505649,20.04851176,19.31674937,41.74075366,20.39437449
57.68739086,20.58936374,41.10134441,21.69439588,40.13824407,18.01180572,39.81900562,22.19587558,42.05892731,22.75134314,34.92196735,23.74557726,40.74667459,45.27941725,35.68496178,37.5132218,44.01765107,35.10213787,40.49919861,23.54161278,20.96464275,37.43623091,44.05275019,38.85538488,38.35888366,19.23369426,20.93688769,22.99145075,20.65269962,44.10424984,21.03912599,18.05991246,124.2901419,227.0039652,39.9790401,75.48516187,30.89958775,36.98721914,17.48180587,45.54461568,45.55131204,22.88821488,18.08960147,19.62499413,21.74104017,20.84982685,36.72971298,41.53247293,67.14449597,41.2484299,38.54244952,61.7936461,82.68114762,18.20332582,37.33589851,18.04036925,43.89193358,41.75343341,45.80035862,35.07886531,103.9171217,67.41803986,74.54170894,37.65346987,45.73081877,45.743235,35.25130772,19.71922734,17.97795519,44.29003566,19.09266474,36.02312651,39.09349174,46.80344412,39.47245004,44.45550166,17.88187349,20.50927571,41.26850366,35.64431678,35.11539018,21.95788715,35.53620086,44.30321453,40.70326366,36.37664252,45.30597752,20.05210413,19.30527671,41.77377406,20.39633491
57.56558895,20.60322035,41.07103623,21.64762583,39.97145512,18.00269684,39.88362474,22.22359737,41.84994798,22.79656616,34.90001763,23.75657677,40.68085506,45.30862147,35.66974641,37.44801891,44.04787212,34.99449374,40.41007334,23.59365017,20.98260647,37.36844479,44.0589824,38.89452296,38.42491206,19.26932319,20.9433849,23.0282115,20.66568135,43.91857266,21.10715393,18.05160823,124.0699837,226.5553454,39.91891519,75.40786828,30.91798042,37.01422942,17.51451448,45.58361346,45.57780786,22.81858277,18.04963324,19.68633589,21.73287321,20.85837714,36.50152428,41.59636285,67.06101812,41.22246019,38.43653954,61.80925297,82.66538378,18.14275148,37.37712387,18.06946245,44.01588285,41.78605675,45.79668703,35.10571874,103.8442929,67.56712241,74.79985856,37.63135842,45.78075183,45.69360347,35.27506263,19.74389303,18.01285549,44.35355846,19.03794858,36.03296344,39.02981932,46.82479405,39.46280319,44.44727967,17.87401446,20.5052834,41.38993687,35.66053737,35.21842397,21.92125724,35.51854554,44.31979692,40.69389523,36.3718109,45.23180926,20.03259669,19.28147059,41.66115294,20.41349252
57.68859521,20.60549952,41.14787399,21.58949669,39.91897954,18.00576935,39.93452229,22.1740258,41.78703555,22.79341265,34.89456292,23.77557378,40.64219714,45.21487726,35.66155002,37.50782865,44.09693921,34.92162501,40.36931766,23.58623168,21.04653821,37.33489485,44.08659533,38.86415692,38.4045073,19.24471768,20.85201884,23.13025258,20.68516395,43.89175904,21.12807357,18.03897417,124.0327982,226.7077914,39.91817759,75.43901204,30.94741182,37.11617186,17.54016716,45.57704195,45.61057263,22.80345229,18.02807424,19.6743782,21.69235811,20.81433047,36.49876427,41.70974412,67.13481798,41.24319474,38.57356909,61.83262077,82.70508862,18.11312254,37.35996024,18.01972371,43.96202586,41.83028664,45.73556736,35.19971565,104.0176137,67.66968993,75.00291195,37.61854237,45.84468327,45.73234862,35.25720933,19.69675069,18.00006501,44.30614537,19.06676325,36.08418021,39.02096505,46.91211432,39.45913987,44.43749814,17.81272695,20.49455516,41.52206066,35.85358567,35.29426273,21.90563887,35.50909931,44.40356374,40.72183431,36.36490712,45.18697308,19.97220976,19.29186767,41.70042319,20.36880759
57.76470669,20.58089906,41.25442313,21.61528281,39.99228439,18.02953138,39.76953115,22.20626256,41.81591435,22.81577465,34.93301596,23.80602986,40.56837019,45.20753686,35.67261003,37.51874564,44.03878928,35.01313484,40.3690539,23.59322585,21.007472,37.28431038,44.07025218,38.8414807,38.39907705,19.24555495,20.83794096,23.16132905,20.62589545,43.99239372,21.05831356,18.02456167,123.9496467,226.6466547,39.85350531,75.56170497,30.89146148,37.04975145,17.54279412,45.5398044,45.65865916,22.69092666,17.98831112,19.70245202,21.67438937,20.76372937,36.56285449,41.73868805,66.9973887,41.22162796,38.62245697,61.88325961,82.6377666,18.08040138,37.38028098,17.98523571,43.93813911,41.90123568,45.88141982,35.14985742,103.9508557,67.55991385,74.99021716,37.59383238,45.76169627,45.73394037,35.19914015,19.68906715,17.98605915,44.13814958,19.09144813,36.09403226,38.99437431,46.84875233,39.36297576,44.4159714,17.83602792,20.51844761,41.44953711,36.01108376,35.40530364,21.9117515,35.45381798,44.49828938,40.80516786,36.38549281,45.24048287,19.98489317,19.35802494,41.67241701,20.3455098
57.57080378,20.6055826,41.34001974,21.67875643,40.12603933,18.06315951,39.83030111,22.21234456,41.78232425,22.84828724,34.88414402,23.83258289,40.58579465,45.00542906,35.70421742,37.54826652,43.99913892,35.02299966,40.47984018,23.54554841,20.9844467,37.29417198,44.08661668,38.72418419,38.39864319,19.18650706,20.85708045,23.15662206,20.62876384,43.95402573,21.09299125,18.01109222,124.2052183,226.6868008,39.81646612,75.55642268,30.828133,36.97360185,17.47787496,45.5631998,45.66022809,22.65182654,17.98823752,19.71424689,21.69915506,20.7725887,36.58262777,41.6979055,67.07251883,41.29167552,38.60563516,61.94142298,82.44340876,18.06357675,37.2589778,18.00822089,44.07941927,41.9863399,46.03925809,35.13182615,103.8287182,67.53756303,75.09686507,37.54160294,45.60694876,45.68345628,35.20152848,19.66396739,17.96202594,44.09127618,19.1272614,36.12805738,38.94712581,46.92898512,39.37607703,44.44325917,17.82418281,20.56572862,41.34173705,35.96717612,35.35310653,22.01966234,35.45436957,44.49359602,40.7201658,36.37575658,45.35994764,19.96468638,19.37359327,41.5691123,20.37485354
57.50079249,20.56976142,41.33519793,21.69875751,39.99513514,18.03307601,39.86485193,22.14186745,41.80954748,22.89242888,34.86247934,23.8257727,40.60284972,44.94159766,35.70518562,37.55891089,43.85411882,34.93667077,40.56164508,23.4938826,20.92161455,37.25204603,44.10503227,38.77020573,38.34714268,19.23233857,20.87019725,23.10816069,20.65599388,44.04336839,21.17296699,18.03729658,124.2792801,226.646081,39.74172037,75.60888261,30.8185743,36.93929349,17.45187025,45.53312002,45.77889223,22.67964194,18.00656041,19.71639485,21.66493811,20.78058033,36.60400611,41.6725872,66.93809833,41.34736501,38.58141881,61.9604308,82.45539897,18.05928679,37.0995326,17.98861653,44.083822,42.1406199,46.18003023,35.17530561,103.6799097,67.52428526,75.12516429,37.46594603,45.56139557,45.66440417,35.20532346,19.62124709,17.95251436,44.25816246,19.17732294,36.06566968,38.91099122,46.90587648,39.45474588,44.51164282,17.79216062,20.51541003,41.35271292,35.98762054,35.39386444,21.91786756,35.50055999,44.50933377,40.7564171,36.36951553,45.39953103,19.96721785,19.39466118,41.60374142,20.37622657
57.35500515,20.54557168,41.29931511,21.71143572,40.04501448,17.9974923,39.73434372,22.09842309,41.81905519,22.91297487,34.82999726,23.82422931,40.57452483,44.88995794,35.7022942,37.52788562,43.8173984,34.92055003,40.58495554,23.43461061,20.9377979,37.29224002,44.06381964,38.76491983,38.33274732,19.19450591,20.87315011,23.11592905,20.63743568,44.04500357,21.23396568,18.05665385,124.0317122,226.5009783,39.83233929,75.74321505,30.83885035,36.87671413,17.46473259,45.50304904,45.79628543,22.67498946,17.97712493,19.70764865,21.69506908,20.83242164,36.63498279,41.64715906,66.98152487,41.31599261,38.6312809,61.84502789,82.42895517,18.0749135,36.94964939,17.95240914,44.10798668,42.19341134,46.15200562,35.1753255,103.6334212,67.63821107,74.90330963,37.47591411,45.53434088,45.83360977,35.21420453,19.57860645,17.95237424,44.21227117,19.19879751,36.07292221,38.91676541,46.84351094,39.48673664,44.50770399,17.77311526,20.53118035,41.41419138,36.01566043,35.42587625,21.94608226,35.61779429,44.48887616,40.79067464,36.37356844,45.34141077,20.00325864,19.36134439,41.51854186,20.41613176
57.32460775,20.49958866,41.23243674,21.73082353,39.91586531,18.01341259,39.7880978,22.11376912,41.79316031,22.91755931,34.77498331,23.78269427,40.61197834,44.83096186,35.66387809,37.52305895,43.73092728,34.90925766,40.61215893,23.50729277,20.95691266,37.20403857,44.11732664,38.6871152,38.46166364,19.17541104,20.83803852,23.08318894,20.63987643,44.03363452,21.20549294,18.07395031,124.1267059,226.7632231,39.91830384,75.76184921,30.8696771,36.82037868,17.48931424,45.50042107,45.7147519,22.6277262,17.99065899,19.7083531,21.66528838,20.91735,36.65664834,41.65703669,66.9575131,41.21756666,38.6107453,61.80466813,82.51648355,18.02480246,36.95070937,17.96071804,44.22203988,42.21962658,46.30340445,35.13816011,103.6698819,67.66389735,74.66928012,37.38880953,45.48839178,45.85625161,35.23601197,19.52188692,17.89720044,44.16934218,19.18407295,36.08154277,38.81789376,46.82328208,39.48985173,44.4440137,17.77908541,20.52782045,41.42842552,36.02504434,35.44589348,21.98740584,35.68633662,44.27146399,40.74281329,36.39176746,45.2012598,20.0008598,19.38195616,41.60186244,20.43904627
57.27661428,20.41228358,41.1636702,21.73557695,39.91258772,17.99993737,39.89780905,22.1667472,41.89697539,22.94703068,34.7876379,23.76609097,40.72695763,44.82372447,35.63507763,37.62493057,43.64865727,34.85218241,40.57443427,23.56141378,20.97844242,37.25905452,44.20594261,38.6550922,38.53015324,19.23252132,20.78433642,23.08710519,20.61278354,43.99315463,21.22495158,18.12520552,124.0321994,226.6118774,40.05133172,75.70787081,30.84538064,36.83956174,17.55396442,45.29575499,45.75690587,22.65951421,18.05435381,19.73622502,21.64246111,20.86431486,36.63785101,41.64203349,67.16893796,41.264385,38.54118681,61.78681293,82.36795246,18.0759218,36.90953109,18.00312807,44.29180814,42.20854365,46.45885792,35.21430911,103.4322716,67.69182217,74.50190761,37.32346773,45.53318995,45.78204199,35.21635466,19.52798012,17.83916746,44.15078252,19.19984935,36.1424406,38.75142559,46.89369538,39.51111433,44.44886903,17.81686335,20.56593474,41.41678004,36.03514467,35.40694505,21.98606629,35.61787417,44.216689,40.70796174,36.44885837,45.17053437,20.04065568,19.35345439,41.50984167,20.43666149
57.29775865,20.41429587,41.10731459,21.74729541,39.8293945,18.01156326,39.9192732,22.1624028,41.9316943,22.97001988,34.83720743,23.75999279,40.71539814,44.77827006,35.66091708,37.55178946,43.59786221,34.79163943,40.64650765,23.51922591,20.99794348,37.23467709,44.3268099,38.59561841,38.60074226,19.21550674,20.76276442,23.11893214,20.57584871,43.94829861,21.23374562,18.10573731,123.6673376,226.3948488,40.15280145,75.76801443,30.81793272,36.77579621,17.57892497,45.2228563,45.79885818,22.65087727,18.013508,19.7314016,21.64221303,20.88906432,36.58404694,41.6438727,67.2190854,41.25401817,38.55646047,61.76388829,82.39403027,18.09006902,36.95847834,18.02130232,44.40124521,42.18974384,46.47698239,35.37774692,103.4319588,67.77480245,74.41840155,37.42882475,45.57945587,45.86878174,35.1846869,19.48297155,17.84877348,44.18459336,19.16952677,36.12840842,38.74366481,46.91477373,39.44364236,44.4209862,17.79245688,20.62331641,41.30480679,36.11620697,35.48881081,21.97323162,35.617361,44.01809748,40.78750321,36.27413439,45.01061278,20.03058461,19.34822517,41.5534184,20.47555836
57.29303426,20.46793297,41.1859247,21.75937636,39.81265239,18.01648172,39.86792954,22.21073754,41.88455732,23.03710659,34.91278236,23.75802692,40.76448156,44.70606816,35.6577045,37.50753668,43.54833997,34.80763462,40.59564515,23.44876161,21.01104702,37.22238619,44.27448226,38.5939211,38.56746346,19.23385543,20.7667547,23.06613559,20.60934038,43.93309408,21.21231006,18.07508311,123.3859903,227.1262228,40.19298233,75.71580487,30.75838973,36.81955356,17.60894434,45.11619877,45.78249029,22.6958346,17.99353679,19.72956993,21.6867498,20.93905583,36.53903015,41.72953798,67.25528198,41.15615743,38.61114993,61.63907598,82.47554057,18.09605733,36.94253525,18.0334524,44.57870497,42.21279451,46.42508228,35.35863137,102.9133462,67.86202397,74.24326703,37.50907056,45.71820824,45.65402073,35.16496902,19.44618391,17.83820324,44.24454929,19.1028818,36.08627548,38.82475107,46.98874802,39.33533208,44.45508863,17.82379023,20.64157754,41.29438871,36.18283741,35.4467046,21.91120361,35.60747784,43.94458456,40.71610278,36.26761091,45.113736,20.05302838,19.37684931,41.50774772,20.44903694
57.28392609,20.50637726,41.33225434,21.74224968,39.89980991,18.04209011,39.9077205,22.24723148,41.92091176,23.02335782,35.00056507,23.73912873,40.81416246,44.75798195,35.70239816,37.38002569,43.50680581,34.93533004,40.57818314,23.41515953,21.00767649,37.17195634,44.34974984,38.59503941,38.40239315,19.27811024,20.80493775,23.09751407,20.65101346,43.90525834,21.20620108,18.05419509,123.5659106,227.0582039,40.28884296,75.49456563,30.8282135,36.86587483,17.60258433,45.0335806,45.83243454,22.67516365,18.02474549,19.68148788,21.68304606,21.02635766,36.44436307,41.70856754,67.17516313,41.18158538,38.62280649,61.72287996,82.55629724,18.11307508,37.02976941,18.01504638,44.55965115,42.1873065,46.40799481,35.36096192,102.7011608,68.00871649,74.28209418,37.43793873,45.70856464,45.57657911,35.10013029,19.45232838,17.86148536,44.25792609,19.13244897,36.00634107,38.76860818,47.00041204,39.32512915,44.36463121,17.89649016,20.60084041,41.26997205,36.15549971,35.47322635,21.96069818,35.68151785,43.94261956,40.63816769,36.26332091,45.17309763,20.07364225,19.40500554,41.44675483,20.4785795
57.23106508,20.52768135,41.43063577,21.72022921,39.89163086,18.04701613,39.87273069,22.24105955,41.94242716,23.0452306,35.09950798,23.71348068,40.81855063,44.76011674,35.73702996,37.36105641,43.60126296,35.06010601,40.57993128,23.40995743,21.03025588,37.19835759,44.23599723,38.71155071,38.32902622,19.25721394,20.82676838,23.09738997,20.6471082,43.9459466,21.23490623,18.10034621,123.7044488,226.5008563,40.37221484,75.33898987,30.8300105,36.84998704,17.61115339,45.06593658,45.82361181,22.69475239,18.05414566,19.68803852,21.66388933,21.04282415,36.45693437,41.56827614,67.10976594,41.12755178,38.59552312,61.78612139,82.50499487,18.05148291,37.07235647,17.97880827,44.54404636,42.10151774,46.27975788,35.24706106,102.705417,67.99692353,74.33176455,37.42928911,45.81706477,45.60155436,35.12611785,19.47777339,17.85868454,44.28998335,19.20839361,35.85444839,38.81001109,46.99483975,39.43939843,44.37291634,17.92082612,20.5947627,41.27139758,36.17391259,35.46581337,22.02398397,35.72416127,44.17787294,40.61542682,36.25595481,45.1993215,20.05379509,19.38430409,41.50642065,20.51380266
57.13758245,20.55375035,41.48960108,21.67277213,39.91570584,18.06402869,39.89692249,22.17073872,42.02307303,23.05788509,35.14431902,23.56930793,40.76400522,44.72898865,35.7804397,37.47107803,43.71818844,35.1318837,40.55014939,23.44686441,20.9995918,37.02916536,44.24402598,38.72797986,38.20478676,19.21226011,20.81096429,23.12283425,20.66961059,43.88300315,21.23646935,18.09550324,123.7581762,226.5242627,40.3347085,75.60460577,30.73426578,36.95826736,17.60354351,45.00748915,45.64695841,22.6953441,18.05683529,19.72737294,21.67255765,21.00359358,36.56289991,41.53257703,67.16340518,41.15132198,38.57919891,61.91089969,82.28197616,17.98721302,37.10392993,17.96977969,44.41495617,42.10282373,46.20129086,35.20773877,102.778966,68.06541518,74.52338283,37.31926157,45.76664045,45.55023468,35.10910878,19.4934932,17.82217616,44.25873731,19.28741222,35.88010632,38.75369862,47.09774588,39.40226557,44.24877939,17.9216211,20.61512837,41.42234755,36.15426525,35.47871136,22.00917949,35.76806293,44.27364122,40.61518602,36.2364664,45.29065707,19.97679983,19.41237553,41.54809964,20.47945342
56.91282838,20.56454907,41.46872287,21.65195574,39.95922384,18.03283484,39.99578914,22.15890035,41.93158787,23.00989112,35.10432153,23.46795382,40.75680894,44.60004705,35.80048273,37.49093795,43.61344088,35.04892657,40.61669201,23.44159685,21.04372696,36.90938523,44.2762973,38.80777322,38.1511762,19.20992193,20.84326476,23.22362115,20.68613619,43.84689942,21.23030144,18.07262095,123.5224126,226.7103811,40.26546669,75.58096076,30.71345208,36.90938523,17.5990765,45.08288464,45.74787917,22.67946726,18.02376298,19.74336832,21.67453691,20.94723178,36.49639408,41.4721333,66.99539054,41.20858238,38.59428939,61.95802237,82.17134441,17.96100768,37.16236025,18.01200995,44.47704642,42.07497189,46.10014752,35.21746719,102.6444417,68.01227461,74.53628711,37.29684592,45.8154347,45.54461568,35.059291,19.50611608,17.8134654,44.29139312,19.31874973,35.79890205,38.69645034,47.19683995,39.32497925,44.39036004,17.93902519,20.63735657,41.3724926,36.23952658,35.39422552,21.95638829,35.83684237,44.3907853,40.69374073,36.2857646,45.32186481,19.90829282,19.37183241,41.65447262,20.4895901
56.70484171,20.55627795,41.58194681,21.61160464,39.99838139,18.0364611,39.94634928,22.17073847,41.82056407,23.05779944,34.96762227,23.50777705,40.74493639,44.54438521,35.86155225,37.43852298,43.53824203,35.02110639,40.64992809,23.50196478,21.05110646,36.95826736,44.18984367,38.85805537,38.14756737,19.20260328,20.84721048,23.27789248,20.68061493,43.88864778,21.23290695,18.11993836,123.2051719,226.3939893,40.29667868,75.82664301,30.67922081,37.02916536,17.59630675,45.18041424,45.82080179,22.65399004,18.0175266,19.74492586,21.65198938,20.97053812,36.56941855,41.4753722,67.06231221,41.19584438,38.58472823,61.84909621,82.0455067,17.94841474,37.19519545,18.01312147,44.26019373,42.05369512,46.09381471,35.16700485,102.5942551,67.97259122,74.73657458,37.3366711,45.78798002,45.58361346,35.06632998,19.57792367,17.8396817,44.32538324,19.31465411,35.79440182,38.70690877,47.29963689,39.2803259,44.32600664,18.00336885,20.69532066,41.28901153,36.25452901,35.33156954,21.93345516,35.88643416,44.41002008,40.75093873,36.27009295,45.32699152,19.95150979,19.37571279,41.61280793,20.46591374
